Node,Cost
214522,25
218932,24
50565,18
242917,23
210334,26
98534,19
201446,23
239931,27
11948,16
156778,23
189240,22
111493,20
193247,25
107340,20
112809,23
242963,25
12235,13
219788,30
209221,25
200810,25
23169,22
72605,17
131784,22
74049,19
239701,22
106293,22
166166,23
16332,11
161928,25
29242,18
75655,22
245627,28
55613,13
62967,17
173073,18
127318,22
245148,28
259117,33
212629,23
181168,23
107163,18
7750,14
123805,21
101211,22
21808,18
152720,19
130975,19
60400,22
141407,20
196725,23
199146,23
185221,21
123924,21
131863,19
122879,17
109808,20
244766,29
124527,20
35209,18
9110,13
186043,25
226121,24
75776,20
61500,18
8226,12
111061,18
174609,24
214436,22
234391,24
68363,14
215618,24
194256,26
74983,21
242506,28
70307,21
159706,23
193641,22
102764,21
59650,18
175255,22
227376,24
81380,19
132489,20
193761,23
200313,20
246030,25
177536,20
134317,24
193214,23
185826,26
5637,13
148797,20
150167,24
90984,19
110338,20
246349,23
99239,21
246187,24
223022,21
50687,11
190432,19
194552,27
140089,17
82646,17
249721,29
118559,20
30954,17
200207,17
160371,21
175142,20
79736,16
115438,19
243794,26
236941,24
116613,13
75764,17
3655,12
181356,25
83329,20
56919,19
32080,15
215122,21
174995,23
229539,27
254381,32
175184,23
86457,14
52798,17
120989,21
68705,18
188855,22
127498,20
162392,19
96423,17
198620,25
86630,20
132441,18
197580,24
223237,25
207563,25
218576,24
89776,17
138873,20
161390,22
245455,26
126994,21
21652,19
67398,19
17849,17
24733,19
214685,24
43107,17
206888,26
185663,24
177071,23
41753,17
66644,15
116141,18
200808,24
119282,19
154226,14
156418,23
68783,19
236709,27
33960,15
99072,19
26312,15
59957,23
35852,17
205197,23
2109,12
217081,23
14606,14
230431,26
48592,19
193564,21
75430,19
120373,23
188492,25
38604,21
89116,21
70766,16
134614,22
247927,29
218890,23
36786,16
52996,19
179392,25
175340,25
143862,21
109127,23
238950,25
105303,21
87419,22
153956,20
44492,20
245343,26
23541,15
52981,11
63985,18
24676,14
229856,22
168568,19
73065,22
189897,22
171346,22
162026,22
83613,23
84074,19
90261,19
37654,17
29216,19
216998,21
243764,24
169069,25
159652,22
23206,14
210904,29
56683,16
38413,16
49140,17
66471,20
128411,20
113996,21
52603,19
167824,23
233540,23
144495,22
51708,14
199658,20
37710,15
186748,19
130049,16
58553,17
58265,19
169592,22
257014,23
85094,23
137858,19
163269,23
20967,13
226382,24
47414,16
209095,25
208441,23
149338,21
199790,24
6372,13
118667,22
187149,26
85584,16
224408,25
235181,26
26132,17
61183,17
20942,15
151952,23
124554,23
175386,22
114016,20
254432,30
88845,18
101523,18
104327,20
27519,13
148718,21
130426,19
30618,17
98989,19
89761,20
227390,23
87861,17
259681,33
182408,25
222351,21
28658,19
174183,20
115311,21
52015,17
239572,25
39526,17
47609,18
160406,20
211482,22
223867,22
223188,27
39268,14
186144,24
153957,17
3524,12
198260,23
3882,10
180876,22
62148,19
28899,12
168309,17
147894,24
13652,16
183125,21
102083,19
150577,21
204151,24
162078,21
245257,26
225138,25
139883,20
84677,16
5633,13
155376,21
200051,23
197383,26
260046,34
156624,20
123414,22
109131,16
115988,18
221261,22
104162,21
77226,16
156309,24
237274,26
163439,26
176804,28
203974,23
256561,27
45049,18
255473,31
22525,16
172994,19
129804,19
178960,24
992,11
18767,14
83372,17
37956,19
200782,26
16805,14
160495,22
4940,11
133589,21
190312,22
135392,18
16424,14
164289,21
162581,21
248188,31
15206,14
152128,24
247821,26
89798,15
37036,15
94345,16
133230,21
253628,31
129986,22
44055,22
87396,20
174989,20
26654,10
83169,19
79201,18
62410,18
215556,25
63537,19
184993,23
149966,21
66153,21
89278,16
181971,23
221910,22
224620,22
211243,26
230844,28
141751,21
19162,16
194776,22
109876,18
11877,16
12427,16
171856,16
187916,24
192727,21
178070,21
183916,18
126048,22
30864,14
62272,20
240027,25
248080,27
26349,14
258369,31
22249,14
191930,15
137146,20
191420,22
146513,21
13368,16
208589,22
38367,17
153072,22
54637,12
128539,25
61951,21
65822,21
126234,24
205150,22
133502,23
126744,21
253949,28
156998,19
226062,27
90175,22
169265,22
245225,23
208519,25
202495,24
29947,18
61775,21
36650,11
79770,16
193504,25
167644,21
31350,13
254387,33
192180,19
95988,16
49960,17
75027,20
135660,21
74061,22
52213,20
175505,22
102330,20
222197,23
159675,20
254017,25
35266,17
180821,22
226086,22
235506,23
228075,24
17211,12
95411,20
188197,21
72062,17
93106,19
55924,20
20663,12
44184,16
137834,20
141388,19
36728,19
158669,22
250810,27
169664,22
118389,18
43064,19
113375,15
139723,20
176017,21
93789,19
211372,22
258155,30
253313,32
33669,22
129756,18
190225,20
9289,14
250140,26
53398,19
60386,16
176175,24
255524,26
127751,21
128317,21
50173,20
132201,22
31760,21
98650,18
191261,21
50935,20
31375,17
125221,18
172780,25
46005,18
110877,15
124544,17
157807,23
23214,18
56318,19
131864,17
131604,23
93334,21
182131,24
174055,21
26726,19
64394,18
122435,20
254534,32
202438,24
104075,19
82640,20
56811,16
67001,16
183935,21
3351,13
44354,17
63999,17
83843,18
193099,24
147360,22
252263,27
147406,19
11969,13
177357,20
129485,24
30024,17
153057,22
60459,19
75041,19
141824,17
144418,20
157773,21
146584,23
193251,24
199333,21
98469,22
33386,13
133073,22
43722,17
18025,19
42365,21
59370,18
109238,20
26825,17
229946,23
18280,16
256066,27
213288,22
10732,17
174899,23
37451,14
162881,21
198355,26
31199,14
36645,16
162931,20
56785,19
124607,22
179194,24
21966,19
157617,25
68229,19
80956,18
131922,19
135551,21
1598,8
111424,17
209508,23
252844,30
20443,10
194027,19
164544,21
226535,23
219925,25
147528,20
35808,15
62266,17
171101,20
37467,19
248826,23
5509,13
102824,21
104954,19
3305,11
43353,16
104066,20
214552,21
113347,19
163678,26
140322,20
226141,23
248942,29
135199,20
82415,17
21083,16
126358,18
107445,17
212589,26
51916,17
162347,17
150545,24
101510,21
165931,22
35987,21
30715,15
124511,22
227831,24
246227,27
117350,13
118391,18
85812,20
146533,18
51446,13
201477,25
29076,16
259855,31
151169,25
19672,15
147085,19
101330,21
49160,16
41423,17
161650,22
242891,31
148107,20
176119,22
37786,20
205337,24
90034,18
243453,26
57332,14
257578,34
126914,21
143579,22
120915,15
213858,24
253986,28
47341,17
260408,34
102545,21
32632,17
102572,21
238493,23
11058,14
113592,20
31805,18
61868,19
7379,12
114303,24
20993,13
34298,14
184432,22
139037,22
220859,23
119845,19
105838,21
177645,23
157766,20
148200,21
142479,22
202275,23
229818,23
225158,26
50378,19
113536,15
229582,25
3888,14
180380,19
72828,17
172978,19
123471,23
6783,11
137287,21
151733,23
164035,24
175527,24
260319,33
255960,26
257388,34
59493,17
157323,20
26461,15
223692,24
173526,23
95650,23
174270,21
56634,16
143072,22
100956,22
51872,20
232581,25
200340,23
82744,20
91383,18
59832,20
150861,22
77522,16
202968,25
225187,25
27735,13
147115,20
150927,23
155275,19
212061,23
30907,15
166931,17
154154,20
131410,24
83288,18
154844,21
14119,18
98700,19
215817,21
221331,23
197441,26
62445,18
143293,23
181531,24
141473,21
200738,26
34722,19
188893,25
249711,28
23474,16
185659,21
205386,23
162294,19
187464,23
140197,19
202860,26
256870,30
205319,19
161667,27
83345,20
184502,23
213113,25
15060,18
16975,13
68706,17
171984,18
3987,16
134490,25
230838,27
37801,16
117991,13
81017,15
32112,16
202369,24
200645,26
1171,9
114877,17
40322,15
88916,16
142253,20
200446,22
212950,23
53309,16
103344,23
183257,29
252431,25
44541,15
152276,19
236744,24
99512,20
29155,17
28737,17
131425,20
188741,23
108524,24
211032,25
85065,19
20267,15
211424,20
74959,19
49198,17
166470,20
178335,21
253979,27
139993,23
117560,21
228376,23
179396,22
56777,15
221407,27
45723,18
91971,21
240031,24
182674,26
53041,18
57316,20
78606,15
1826,10
150756,16
212520,23
207210,26
29509,16
15073,14
177673,22
8560,11
189410,22
187235,24
8118,12
252926,28
190665,26
187152,22
76504,19
117298,24
105382,21
177343,22
230111,24
92814,15
219711,22
105386,20
173438,19
243243,29
254350,25
708,7
153838,23
24909,18
36806,20
198293,27
138593,20
258702,29
189334,25
132115,21
51681,17
36838,20
178892,22
215997,27
259277,34
94099,19
232103,22
148359,23
202132,26
16006,13
65587,20
71901,19
190388,22
132473,22
251483,31
38503,18
75252,16
105411,21
232368,20
108200,21
105353,20
190978,22
194314,27
259075,27
166398,24
93094,20
19582,14
237581,25
214498,21
42483,14
181299,21
198312,21
132179,24
19613,14
85888,20
152212,20
226414,29
47215,13
163969,22
172784,23
149325,24
182923,24
256793,26
207049,25
184230,23
29249,15
244654,25
208125,23
176671,27
12406,16
177998,26
53822,19
221615,22
204633,20
174369,20
96121,21
173407,24
96179,20
35471,18
48273,21
175885,20
95964,20
34938,20
166031,22
187735,21
201889,25
14359,14
83797,15
142449,21
87608,20
151217,24
235307,26
7019,14
77133,20
132407,20
132389,20
34019,17
200832,22
46193,16
190061,20
187861,26
49505,21
90908,20
54157,14
127768,19
174509,23
141003,21
68563,21
96869,18
161223,25
163295,22
199638,18
57138,15
235816,26
33706,20
9138,13
85393,17
255350,36
8413,15
108828,18
119603,20
7890,13
73518,20
142657,20
69257,21
129706,23
16705,15
238960,27
30456,14
130852,20
226078,24
132535,15
192536,23
40894,18
186621,24
251238,31
61343,20
116709,21
59552,19
238922,24
145052,23
105759,18
152739,21
163804,25
6849,10
132372,21
33185,15
250354,26
219262,20
202162,25
117420,20
258876,31
139053,23
33784,13
209942,25
2177,11
47830,13
124782,19
29281,19
11801,10
184935,22
121179,19
150055,19
2480,12
236360,27
201506,20
195341,14
67330,18
73440,19
37338,19
44520,16
139721,25
232033,27
114832,20
221026,26
225302,29
237806,23
261018,39
197809,24
232734,25
100615,22
76118,18
134504,20
13380,15
204924,22
112317,19
63154,19
257627,24
202234,20
214101,23
66877,17
92720,19
43057,20
40798,18
42421,18
149872,20
175572,21
92931,21
175436,24
88067,21
224733,24
253643,29
69163,19
140066,23
167673,22
217209,25
40310,15
131962,19
237389,24
216825,26
179813,20
230930,24
220877,24
53151,19
239049,25
183264,21
59987,19
152714,22
11939,15
176294,23
120962,21
112842,24
106243,19
35633,13
71186,21
15008,17
98947,19
146425,21
96057,19
215213,20
203100,24
70675,19
93542,20
101881,23
237214,27
109565,21
207668,26
247135,27
47191,16
96627,20
75952,21
39568,18
152924,22
256976,27
158758,20
242768,25
36259,19
250299,28
111043,21
105975,15
144350,20
103329,20
175809,21
168279,24
238693,25
257038,31
74748,14
109453,17
90936,19
143594,21
168165,20
239448,27
209043,24
163924,20
224682,26
140550,17
243152,27
17805,20
259192,32
135712,24
198,4
67603,20
257914,33
199782,21
74807,19
58628,17
107274,20
146612,20
195523,21
253004,29
35353,13
228292,25
122191,25
258965,27
102241,21
106415,21
111971,20
168099,22
50490,16
18261,14
249833,27
74819,18
167299,21
135785,17
194273,24
158094,24
37065,13
170000,23
149464,22
245360,26
57697,12
73294,15
12335,13
172869,22
95606,22
11123,17
140746,20
32912,17
253600,27
42561,16
55586,19
236517,27
112145,27
252511,34
137967,23
203328,23
117227,23
88655,17
57979,19
108993,20
148388,17
119756,16
9074,15
170564,23
107981,21
251311,29
199873,29
37509,14
78256,17
163954,25
255395,27
27304,12
249499,26
220027,20
28842,15
195374,23
180024,25
20168,18
254045,30
183263,21
15553,9
118649,13
247319,28
86833,18
58285,16
47503,17
48801,12
176531,24
248487,26
49265,18
218705,22
101327,17
234015,26
229311,25
21468,14
182612,26
131365,19
253257,29
49802,22
147892,18
133910,21
3526,9
238460,24
84076,20
114675,20
156566,23
64289,18
106431,23
146596,22
200341,22
258045,24
249937,25
237677,26
110348,19
152983,23
130344,22
229282,23
254979,27
34030,13
122030,21
238335,24
234617,24
7333,13
230893,25
217996,23
190053,26
48815,14
148896,22
10757,12
164798,24
161267,21
5652,12
191842,22
90412,23
21259,15
1460,7
29887,13
207449,24
88965,22
254831,26
180671,27
178681,19
227112,25
32271,16
147318,20
161874,21
248341,29
102909,20
58912,16
225810,27
128834,21
55338,17
38683,19
29190,15
131220,21
166120,24
46348,14
222867,21
168158,18
19187,15
103635,17
8150,11
193475,18
8997,16
154218,20
89804,20
183469,21
148814,22
151839,23
16301,12
1961,11
96343,20
191936,22
141508,21
208881,22
82568,19
137307,17
98696,19
165036,21
255285,28
158557,19
127762,23
108194,20
108057,20
172793,21
235976,22
151189,23
165095,24
204891,25
170809,25
192111,26
116809,22
129826,19
64315,21
23260,15
9424,14
173153,20
66360,19
178174,20
96054,17
209119,24
201474,24
185957,25
243696,27
160773,20
211313,22
178603,22
218749,25
49192,16
75904,16
62477,18
179288,22
26866,15
74654,17
26728,15
96351,18
204527,22
160843,24
173156,23
80754,17
213015,23
88684,18
194584,24
227736,25
193929,28
109982,18
122289,19
169419,21
140523,21
260055,39
24464,13
157638,23
17663,13
12749,12
39581,19
174105,23
207536,25
106474,19
63507,20
86472,20
149506,22
168153,24
27001,14
79303,23
4353,13
168913,21
193691,22
247627,30
60032,19
204570,25
159176,22
174068,27
184960,23
257453,33
82952,20
38300,21
87568,21
141757,22
79760,19
18455,16
194242,20
175141,20
220362,25
249294,31
111241,17
81232,18
248861,27
26633,12
31766,19
220333,23
216848,25
227970,29
33808,17
199779,24
117077,19
81407,21
216319,27
21459,17
94904,20
86768,20
2553,6
209008,24
196829,25
76369,19
19720,11
16510,12
204434,25
237023,28
43765,20
92087,20
38488,14
16847,12
11260,15
43911,19
128638,22
221750,26
126394,17
167756,23
169948,18
131355,20
98624,22
145188,22
133454,21
142293,22
254926,29
56090,14
252516,26
93715,19
87220,19
70033,20
181381,23
239698,28
212811,25
38322,13
21488,18
110049,19
117897,23
252363,30
81376,21
245161,24
225037,25
253660,28
211566,23
156710,19
242236,28
73906,18
169481,23
133843,19
194270,22
169006,20
122920,22
34049,16
258265,30
121142,19
197860,25
220770,22
70826,20
14062,17
257923,31
96689,20
197534,24
248151,27
72891,17
125653,20
211018,22
132442,18
193576,24
249534,29
61639,14
229663,18
63276,21
130187,19
68013,16
41962,19
132875,21
5262,15
119912,16
26447,15
141947,23
218157,25
10277,14
15267,16
183854,26
141432,19
171223,20
147015,22
24015,16
47946,21
194106,22
26977,12
95461,20
117088,23
216549,26
169536,16
207255,28
257752,28
169861,24
15372,13
129985,22
137272,23
77485,19
247370,26
90926,20
219234,24
19777,14
2382,10
139362,22
242042,28
30262,16
222179,26
181096,27
102070,18
13841,15
240394,27
7656,14
178422,21
248429,25
239792,29
153155,19
83822,19
237448,21
260675,33
163474,21
10710,13
82524,22
15671,16
253806,31
213625,27
254247,32
197047,24
153839,23
19529,11
121273,17
60835,20
222536,24
10202,14
7957,11
151192,16
128325,14
206833,24
135124,20
210220,19
216497,21
158671,21
179818,19
163980,20
36942,15
62041,20
260384,35
70101,21
191552,22
152392,23
234942,26
255516,30
99339,23
30033,18
124922,21
103050,21
10947,16
250093,26
55523,21
35362,17
167458,21
249773,28
77837,18
136621,21
40866,16
73892,18
116283,22
223428,29
142457,23
104462,21
91558,22
90760,20
212969,25
141925,20
193681,16
259144,38
244545,26
47441,14
29672,13
11128,15
94769,19
208934,27
238441,23
72275,19
141741,17
36839,15
148246,19
176013,24
145821,22
193206,24
65268,19
216019,23
15335,18
224064,20
63339,18
237302,27
34811,15
127192,19
129025,21
101659,21
78224,21
148128,21
128304,18
205258,23
39520,16
4345,12
150214,19
165205,20
11668,12
16521,14
139833,21
33898,19
86421,18
149047,23
118737,19
108746,23
23946,20
258492,36
198831,20
133316,17
214683,22
15359,14
225712,23
207837,24
203777,23
254656,33
77806,21
23037,13
85463,22
132187,22
260105,31
41492,15
77884,19
36940,18
159679,22
12132,10
218543,22
34379,15
257338,28
55574,18
30859,15
254297,24
196796,20
32588,18
183841,23
23802,16
2682,12
156698,16
35954,16
226009,23
70427,17
127952,18
125245,24
191845,25
254899,28
18912,18
191713,19
14875,15
143077,25
120,5
255478,25
115076,18
81410,21
137861,22
172572,22
222684,23
91655,16
6556,10
115150,18
103228,21
253767,27
199697,29
101209,18
192563,22
245250,26
138664,21
215002,26
75179,20
166987,17
51621,14
188693,28
212581,25
68689,17
238893,20
111925,21
40070,17
93778,20
229133,24
40335,18
43260,17
127347,21
122839,28
138510,23
14823,16
123902,18
176112,21
61623,19
28332,15
84198,15
182024,23
94221,21
258227,26
132367,22
208054,26
189946,22
248372,24
45657,16
97567,21
243880,24
171699,29
165796,22
33052,16
92017,20
87171,19
213244,25
138352,18
103,4
100518,20
141058,21
163712,22
212361,23
158815,24
184945,22
84340,19
132655,18
146221,21
260399,36
131569,19
260007,30
114098,20
135976,19
189444,23
93914,18
255009,29
261918,25
163018,19
178325,24
110406,18
239913,30
103204,22
75657,22
56874,15
11392,13
181344,22
192685,22
167105,24
127088,23
10048,12
171664,20
18247,15
77010,19
36011,20
89040,21
159653,20
215032,22
245136,24
87376,19
166479,17
97579,18
163967,19
91713,22
134601,17
58929,15
34106,18
138512,23
109259,20
132824,22
141727,23
167572,25
167200,25
13517,10
16740,18
67168,19
175497,24
71108,22
241704,26
142165,21
260253,30
41364,20
261770,26
163324,21
175344,22
109188,18
56145,18
6200,13
20401,12
90689,17
154354,21
226476,23
162878,21
217314,22
111035,24
39203,15
167782,21
47799,13
104656,22
13660,16
242655,29
91254,19
147020,21
185563,21
62018,21
152264,21
212658,21
231855,26
186921,19
38797,16
134039,21
109595,20
189425,22
152248,23
8050,11
92807,20
130537,21
185658,21
165122,21
182169,22
85919,23
242462,30
163023,20
236026,22
112771,18
91746,20
100963,20
172019,21
75598,20
212693,26
124532,13
61061,19
161058,22
143161,18
208489,24
66750,16
162104,20
164432,21
88393,18
4847,14
42041,17
27796,14
81439,16
41776,21
155906,23
225587,24
19258,14
51671,22
221502,28
47377,17
140608,19
34892,17
182245,24
166670,21
218381,26
34855,15
184969,23
153337,19
195193,21
207782,23
74583,19
221652,23
34368,21
18836,13
258616,32
162594,24
187713,20
141763,23
209840,23
52215,18
112750,19
254583,25
211935,25
119927,22
236323,20
163383,22
47404,16
146388,21
260078,29
61374,15
174988,23
115929,22
138513,23
260666,35
243789,29
66018,18
127489,21
234915,23
157549,24
248899,31
134943,19
107699,21
100811,23
74318,18
14083,16
239319,22
248693,29
94340,20
45005,18
224883,24
169335,24
72943,18
84752,16
132854,20
77597,17
54673,20
83185,20
211573,25
207899,24
16108,15
197874,22
181303,19
252306,26
253160,28
50141,15
259088,33
251395,28
92663,18
248245,24
177149,20
37520,16
244520,26
138550,18
60012,20
189443,23
166849,21
135268,23
209608,27
190839,23
58494,18
74549,16
77216,14
28993,15
238712,24
175733,25
2192,13
31101,14
10553,11
159414,21
86760,17
240443,24
210720,24
185310,25
76679,19
137044,23
130297,23
89856,23
25285,14
18959,17
153304,20
212443,22
181290,25
203422,24
67448,22
241451,25
39994,19
35603,19
57501,18
116600,22
28690,14
93926,20
142872,19
166315,21
107352,22
122539,20
230440,27
115808,16
